name,platform,year,genre,publisher,north_america_sales,europe_sales,japan_sales,global_sales
My SAT Coach with The Princeton Review,DS,2008.0,Misc,Ubisoft,0.1,0.0,0.0,0.11
MySims SkyHeroes,PS3,2010.0,Action,Electronic Arts,0.08,0.02,0.0,0.11
MotoGP 4 - Official Game of MotoGP,PS2,2005.0,Racing,Sony Computer Entertainment,0.03,0.02,0.0,0.06
Dead or Alive Xtreme 2,X360,2006.0,Sports,Tecmo Koei,0.15,0.03,0.06,0.26
Worldwide Soccer Manager 2009,PC,2008.0,Simulation,Sega,0.0,1.14,0.0,1.15
KORG DS-10 Synthesizer,DS,2008.0,Misc,AQ Interactive,0.2,0.01,0.0,0.22
Star Wars Rogue Leader: Rogue Squadron II,GC,2001.0,Simulation,LucasArts,1.03,0.75,0.03,1.9
Fox Sports Golf '99,PS,1997.0,Sports,Gremlin Interactive Ltd,0.08,0.05,0.0,0.14
Samurai Shodown Anthology (JP sales),PS2,2008.0,Fighting,Ignition Entertainment,0.0,0.0,0.01,0.01
Vampire Night,PS2,2001.0,Shooter,Sony Computer Entertainment,0.07,0.05,0.0,0.14
Countdown Vampires,PS,1999.0,Adventure,Namco Bandai Games,0.02,0.01,0.0,0.04
NBA In The Zone '99,N64,1998.0,Sports,Konami Digital Entertainment,0.04,0.0,0.0,0.04
Neon Genesis Evangelion,SAT,1996.0,Adventure,Sega,0.0,0.0,0.44,0.44
Donkey Kong Jungle Beat,GC,2004.0,Platform,Nintendo,0.84,0.22,0.24,1.34
The Lord of the Rings: The Third Age,PS2,2004.0,Role-Playing,Electronic Arts,0.49,0.02,0.0,0.58
Go Diego Go! Safari Rescue,Wii,2008.0,Action,Take-Two Interactive,0.48,0.01,0.0,0.53
The Legend of Zelda: A Link to the Past,SNES,1991.0,Action,Nintendo,2.42,0.91,1.15,4.61
The Last Guy,PS3,2009.0,Action,Sony Computer Entertainment,0.0,0.0,0.03,0.03
Star Wars Episode III: Revenge of the Sith,GBA,2005.0,Action,Ubisoft,0.52,0.19,0.0,0.72
Rock Band Country Track Pack,X360,2009.0,Misc,MTV Games,0.22,0.0,0.0,0.23
Pac-Man World 3,XB,2005.0,Platform,Namco Bandai Games,0.11,0.04,0.0,0.15
Peter Jackson's King Kong: The Official Game of the Movie,GC,2005.0,Action,Ubisoft,0.19,0.05,0.0,0.24
Torino 2006,XB,2006.0,Sports,Take-Two Interactive,0.03,0.01,0.0,0.04
Sonic and the Black Knight,Wii,2009.0,Platform,Sega,0.69,0.35,0.01,1.15
Yoshi,GB,1991.0,Puzzle,Nintendo,0.0,0.0,0.73,0.73
Cake Mania,DS,2007.0,Puzzle,Majesco Entertainment,0.09,0.01,0.0,0.11
J-League Soccer: Prime Goal,SNES,1993.0,Sports,Namco Bandai Games,0.0,0.0,0.69,0.69
Imagine: Ice Champions,DS,2007.0,Sports,Spike,0.15,0.0,0.0,0.16
Sudoku Ball Detective,Wii,2009.0,Puzzle,Playlogic Game Factory,0.02,0.01,0.0,0.04
Digimon Rumble Arena 2,PS2,2004.0,Fighting,Atari,0.05,0.04,0.0,0.09
King Arthur,GC,2004.0,Action,Konami Digital Entertainment,0.03,0.01,0.0,0.04
Fear Effect 2: Retro Helix,PS,2001.0,Action,Eidos Interactive,0.1,0.07,0.0,0.18
Resident Evil 4,Wii,2007.0,Action,Capcom,1.34,0.57,0.14,2.26
E.T.: The Extra Terrestrial,2600,1981.0,Action,Atari,1.84,0.11,0.0,1.97
Power Stakes,PS,1997.0,Sports,Aques,0.0,0.0,0.15,0.16
The Adventures of Cookie & Cream,PS2,2000.0,Puzzle,Empire Interactive,0.09,0.07,0.0,0.18
The Wizard of Oz: Beyond The Yellow Brick Road,DS,2008.0,Role-Playing,D3Publisher,0.13,0.0,0.0,0.15
Cooking Mama: World Kitchen,Wii,2008.0,Simulation,505 Games,0.51,0.28,0.01,0.88
Emergency Heroes,Wii,2008.0,Racing,Ubisoft,0.15,0.27,0.0,0.48
Tiger Woods PGA Tour 2005,XB,2004.0,Sports,Electronic Arts,0.64,0.18,0.0,0.85
Frostbite,2600,1983.0,Action,Activision,0.32,0.02,0.0,0.34
Tony Hawk's Underground,GC,2003.0,Sports,Activision,0.54,0.14,0.0,0.7
Puzzle Chronicles,DS,2010.0,Puzzle,Konami Digital Entertainment,0.01,0.0,0.0,0.02
Fable,XB,2004.0,Role-Playing,Microsoft Game Studios,1.99,0.58,0.0,2.66
Mega Man Network Transmission,GC,2003.0,Platform,Capcom,0.13,0.03,0.0,0.17
Woody Woodpecker Racing,PS,1999.0,Racing,Konami Digital Entertainment,0.06,0.04,0.0,0.11
Dance Dance Revolution 2nd ReMIX,PS,1999.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.9,0.96
Fire Emblem: Shadow Dragon,DS,2008.0,Role-Playing,Nintendo,0.31,0.03,0.27,0.65
Keystone Kapers,2600,1982.0,Action,Activision,0.62,0.04,0.0,0.66
Spartan: Total Warrior,GC,2005.0,Action,Sega,0.05,0.01,0.0,0.07
Disney's Chicken Little,GBA,2005.0,Platform,Disney Interactive Studios,0.5,0.18,0.0,0.7
Enchanted Arms,X360,2006.0,Role-Playing,Ubisoft,0.16,0.02,0.0,0.19
ESPN NHL 2K5,PS2,2004.0,Sports,Global Star,0.43,0.33,0.0,0.88
Densetsu no Yuusha no Densetsu: Legendary Saga,PSP,2010.0,Role-Playing,Kadokawa Shoten,0.0,0.0,0.01,0.01
Afrika,PS3,2008.0,Adventure,Unknown,0.12,0.0,0.08,0.21
Kung Fu Panda,PS3,2008.0,Action,Activision,0.21,0.21,0.0,0.52
Buffy the Vampire Slayer,XB,2002.0,Action,Electronic Arts,0.18,0.05,0.0,0.23
Freedom Wings,DS,2006.0,Simulation,Natsume,0.02,0.0,0.0,0.02
MLB Power Pros,Wii,2007.0,Sports,Konami Digital Entertainment,0.23,0.0,0.04,0.29
Second Sight,PS2,2004.0,Adventure,Codemasters,0.07,0.05,0.0,0.14
Top Gear Overdrive,N64,1998.0,Racing,Kemco,0.23,0.06,0.0,0.29
Shadow The Hedgehog,GC,2005.0,Platform,Sega,0.76,0.2,0.0,0.99
Tom Clancy's Rainbow Six: Rogue Spear,PS,2001.0,Shooter,Ubisoft,0.13,0.09,0.0,0.23
Naruto: Gekito Ninja Taisen! 4,GC,2005.0,Fighting,Tomy Corporation,0.0,0.0,0.32,0.33
NBA Live 08,PS2,2007.0,Sports,Electronic Arts,0.59,0.02,0.01,0.72
The Lord of the Rings: Conquest,PC,2009.0,Action,Electronic Arts,0.0,0.02,0.0,0.03
Stuntman,PS2,2002.0,Racing,Atari,0.76,0.59,0.0,1.55
Carnival Games,DS,2008.0,Misc,Take-Two Interactive,1.23,0.64,0.0,2.05
Fritz Chess,Wii,2009.0,Strategy,Deep Silver,0.02,0.01,0.0,0.02
Densha De Go! 2,PS,1999.0,Simulation,Taito,0.0,0.0,0.38,0.41
Mario Party,N64,1998.0,Misc,Nintendo,1.25,0.53,0.87,2.7
Cubivore: Survival of the Fittest,GC,2002.0,Adventure,Nintendo,0.01,0.0,0.15,0.17
Nuclear Strike,PS,1997.0,Simulation,Electronic Arts,0.66,0.45,0.0,1.19
Legends of Wrestling,GC,2002.0,Fighting,Acclaim Entertainment,0.1,0.03,0.0,0.13
Tears to Tiara: Kakan no Daichi Portable,PSP,2010.0,Adventure,Aqua Plus,0.0,0.0,0.01,0.01
NFL Quarterback Club 97,PS,1996.0,Sports,Acclaim Entertainment,0.12,0.08,0.0,0.22
Metroid: Other M,Wii,2010.0,Action,Nintendo,0.87,0.31,0.13,1.41
Excitebike 64,N64,2000.0,Racing,Nintendo,0.65,0.15,0.19,1.0
Fallout 3,PC,2008.0,Role-Playing,Bethesda Softworks,0.02,0.88,0.0,0.99
.hack//Link,PSP,2010.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.14,0.14
Hakuouki,PS2,2008.0,Adventure,Idea Factory,0.0,0.0,0.03,0.03
Karaoke Revolution Volume 3,PS2,2004.0,Misc,Konami Digital Entertainment,0.16,0.12,0.0,0.32
Guitar Hero On Tour: Modern Hits,DS,2009.0,Misc,Activision,0.13,0.2,0.0,0.38
Naruto: The Broken Bond,X360,2008.0,Action,Ubisoft,0.24,0.28,0.0,0.59
Sin and Punishment: Star Successor,Wii,2009.0,Shooter,Nintendo,0.2,0.14,0.06,0.44
Naruto: Ultimate Ninja,PS2,2003.0,Fighting,Atari,0.5,0.02,0.0,0.61
The Ultimate Battle of the Sexes,Wii,2010.0,Misc,DTP Entertainment,0.01,0.01,0.0,0.01
The Destiny of Zorro,Wii,2009.0,Action,505 Games,0.1,0.0,0.0,0.1
Dragon Quest VII: Warriors of Eden,PS,2000.0,Role-Playing,Enix Corporation,0.2,0.14,4.1,4.47
Game Party 3,Wii,2009.0,Puzzle,Warner Bros. Interactive Entertainment,1.43,0.16,0.0,1.71
FlatOut: Ultimate Carnage,PC,2008.0,Racing,Empire Interactive,0.0,0.01,0.0,0.01
Threads of Fate,PS,1999.0,Role-Playing,SquareSoft,0.12,0.08,0.0,0.21
Army Men: Sarge's War,XB,2004.0,Shooter,Global Star,0.09,0.02,0.0,0.11
Stretch Panic,PS2,2001.0,Platform,Midas Interactive Entertainment,0.02,0.02,0.0,0.05
NCAA Final Four 2001,PS,2000.0,Sports,Sony Computer Entertainment,0.09,0.06,0.0,0.16
Road Rash,PS,1995.0,Racing,Electronic Arts,0.71,0.48,0.0,1.27
System 3 presents Ferrari Challenge Trofeo Pirelli,Wii,2008.0,Racing,System 3 Arcade Software,0.07,0.4,0.0,0.54
Grind Session,PS,2000.0,Sports,Sony Computer Entertainment,0.24,0.17,0.0,0.44
Tom Clancy's Splinter Cell,GBA,2003.0,Action,Ubisoft,0.07,0.03,0.0,0.1
Game & Watch Gallery 2,GB,1997.0,Misc,Nintendo,0.76,0.3,0.12,1.22
Star Wars Jedi Knight: Jedi Academy,XB,2003.0,Shooter,Activision,0.34,0.1,0.0,0.45
Castlevania Bloodlines,GEN,1994.0,Platform,Konami Digital Entertainment,0.0,0.0,0.04,0.04
Ratchet & Clank: Size Matters,PSP,2007.0,Platform,Sony Computer Entertainment,1.4,1.4,0.1,3.77
ModNation Racers,PSP,2010.0,Racing,Sony Computer Entertainment,0.11,0.27,0.02,0.54
Rock Band 3,DS,2010.0,Misc,MTV Games,0.09,0.01,0.0,0.1
Worms Armageddon,PS,1999.0,Strategy,Microprose,0.18,0.81,0.0,1.06
Guitar Hero: Metallica,PS3,2009.0,Misc,Activision,0.28,0.24,0.0,0.63
World Series of Poker: Tournament of Champions 2007 Edition,PS2,2006.0,Misc,Activision,0.02,0.01,0.0,0.03
Star Wars: Demolition,PS,2000.0,Racing,Activision,0.25,0.17,0.0,0.46
Quake 4,X360,2005.0,Shooter,Activision,0.32,0.03,0.0,0.38
Rogue Ops,PS2,2003.0,Action,Kemco,0.11,0.09,0.0,0.23
World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PSP,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.16,0.16
Jikkyou Powerful Major League 2009,PS2,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.08,0.08
SBK: Snowboard Kids,DS,2005.0,Sports,Rising Star Games,0.02,0.0,0.0,0.02
Gears of War,X360,2006.0,Shooter,Microsoft Game Studios,3.54,1.9,0.07,6.11
Battle Fantasia,PS3,2008.0,Fighting,505 Games,0.0,0.0,0.01,0.01
The Chronicles of Narnia: Prince Caspian,X360,2008.0,Action,Disney Interactive Studios,0.16,0.01,0.0,0.18
La Pucelle: Ragnarok,PSP,2009.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.03,0.03
Mega Man II,GB,1991.0,Platform,Nintendo,0.0,0.0,0.28,0.28
Detana TwinBee Yahho! Deluxe Pack,PS,1995.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.08,0.09
Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,2004.0,Action,Konami Digital Entertainment,0.1,0.03,0.0,0.13
Chocolatier,DS,2010.0,Misc,Zoo Games,0.06,0.0,0.0,0.07
NBA Inside Drive 2002,XB,2002.0,Sports,Microsoft Game Studios,0.28,0.08,0.0,0.37
Need for Speed: ProStreet,PS2,2007.0,Racing,Electronic Arts,0.69,0.0,0.04,2.41
The Simpsons: Hit & Run,XB,2003.0,Racing,Vivendi Games,0.7,0.58,0.0,1.35
RLH: Run Like Hell,XB,2003.0,Shooter,Avalon Interactive,0.03,0.01,0.0,0.04
Fishing Master,Wii,2007.0,Misc,Konami Digital Entertainment,0.29,0.0,0.0,0.31
Need for Speed Carbon,XB,2006.0,Racing,Electronic Arts,0.35,0.1,0.0,0.47
SingStar Amped,PS2,2007.0,Misc,Sony Computer Entertainment,0.23,0.18,0.0,0.46
Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,DS,2008.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.29,0.29
My Spanish Coach,DS,2007.0,Misc,Ubisoft,0.4,0.01,0.0,0.44
Space Griffon VF-9,PS,1995.0,Role-Playing,Panther Software,0.02,0.02,0.12,0.17
SoulLink Extension,PS2,2006.0,Adventure,Interchannel,0.0,0.0,0.01,0.01
Jikkyou Powerful Pro Yakyuu 15,PS2,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.24,0.24
Challenge Me: Maths Workout,DS,2009.0,Puzzle,Oxygen Interactive,0.04,0.0,0.0,0.04
Wing Commander: Prophecy,GBA,2003.0,Simulation,"Destination Software, Inc",0.04,0.01,0.0,0.05
Dragon Quest IX: Sentinels of the Starry Skies,DS,2009.0,Role-Playing,Nintendo,0.66,0.69,4.35,5.84
Manhunt 2,Wii,2007.0,Action,Take-Two Interactive,0.25,0.23,0.0,0.54
Yu-Gi-Oh! The Dawn of Destiny,XB,2004.0,Strategy,Konami Digital Entertainment,0.23,0.07,0.0,0.31
SpongeBob's Truth or Square (US sales),PSP,2009.0,Action,THQ,0.39,0.0,0.0,0.39
SaGa 2: Hihou Densetsu - Goddess of Destiny,DS,2009.0,Role-Playing,Square Enix,0.0,0.0,0.17,0.17
Far Cry Instincts,XB,2005.0,Shooter,Ubisoft,0.32,0.24,0.0,0.57
Shenmue II,DC,2001.0,Adventure,Sega,0.0,0.0,0.15,0.15
EA Sports Active,Wii,2009.0,Sports,Electronic Arts,2.1,1.36,0.06,3.92
Shadow Tower,PS,1998.0,Role-Playing,From Software,0.01,0.01,0.07,0.1
Minority Report: Everybody Runs,GBA,2002.0,Action,Activision,0.03,0.01,0.0,0.04
"Roswell Conspiracies: Aliens, Myths & Legends",PS,2001.0,Action,Red Storm Entertainment,0.02,0.02,0.0,0.04
Wrestle Angels: Survivor 2,PS2,2008.0,Fighting,Tryfirst,0.0,0.0,0.03,0.03
"BCFX: The Black College Football Xperience, The Doug Williams Edition",X360,2009.0,Sports,Aspyr,0.15,0.0,0.0,0.16
Nobunaga no Yabou: Tendou,PS3,2010.0,Strategy,Tecmo Koei,0.0,0.0,0.13,0.13
Godzilla Generations,DC,1998.0,Action,Sega,0.0,0.0,0.08,0.08
Disney's DuckTales,NES,1989.0,Platform,Capcom,0.91,0.3,0.42,1.67
New Play Control! Pikmin 2,Wii,2009.0,Strategy,Nintendo,0.11,0.14,0.33,0.6
Hot Pixel,PSP,2007.0,Puzzle,Atari,0.03,0.0,0.0,0.03
Zwei!!,PSP,2008.0,Role-Playing,Falcom Corporation,0.0,0.0,0.02,0.02
Hot Wheels Turbo Racing,PS,1999.0,Racing,Electronic Arts,0.59,0.4,0.0,1.07
EA Sports MMA,PS3,2010.0,Fighting,Electronic Arts,0.16,0.15,0.01,0.38
Jonas,DS,2009.0,Adventure,Disney Interactive Studios,0.28,0.0,0.0,0.3
Digimon Rumble Arena 2,GC,2004.0,Fighting,Atari,0.03,0.01,0.0,0.04
Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,PS2,2006.0,Action,D3Publisher,0.0,0.0,0.02,0.02
Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,2007.0,Adventure,Capcom,0.33,0.05,0.25,0.67
Need for Speed: Shift,PS3,2009.0,Racing,Electronic Arts,0.69,1.41,0.04,2.68
Battlestations: Midway,X360,2007.0,Strategy,Eidos Interactive,0.21,0.02,0.0,0.26
The Smurfs,PS,1998.0,Action,Infogrames,0.02,0.02,0.0,0.04
Bookworm Deluxe,PC,2006.0,Puzzle,PopCap Games,0.01,0.0,0.0,0.01
Alien Resurrection,PS,2000.0,Shooter,Fox Interactive,0.09,0.06,0.0,0.16
Evolution Snowboarding,PS2,2002.0,Sports,Konami Digital Entertainment,0.01,0.01,0.0,0.02
Bejeweled 3,PC,2010.0,Puzzle,PopCap Games,0.02,0.05,0.0,0.08
Eyeshield 21: DevilBats DevilDays,GBA,2006.0,Role-Playing,Nintendo,0.0,0.0,0.03,0.03
Ultimate Band,DS,2008.0,Misc,Disney Interactive Studios,0.19,0.02,0.0,0.23
Black Bass with Blue Marlin,PS,1999.0,Sports,Starfish,0.06,0.04,0.0,0.11
Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,DS,2006.0,Misc,IE Institute,0.0,0.0,0.66,0.66
Enslaved: Odyssey to the West,X360,2010.0,Action,Namco Bandai Games,0.3,0.19,0.0,0.55
Sushi Go-Round,DS,2010.0,Simulation,Asylum Entertainment,0.04,0.0,0.0,0.04
Call of Duty: Black Ops,DS,2010.0,Shooter,Activision,0.54,0.05,0.0,0.63
Kidz Sports: Crazy Golf,Wii,2008.0,Sports,Data Design Interactive,0.11,0.0,0.0,0.13
Tomb Raider: Anniversary,PS2,2007.0,Action,Eidos Interactive,0.41,0.02,0.0,0.5
UNO / Skip-Bo / UNO Freefall,DS,2006.0,Misc,Zoo Digital Publishing,0.1,0.0,0.0,0.1
Finding Nemo,XB,2003.0,Action,THQ,0.48,0.16,0.0,0.66
Elemental Gearbolt,PS,1997.0,Shooter,Sony Computer Entertainment,0.03,0.02,0.0,0.06
NHL Blades of Steel '99,N64,1999.0,Sports,Konami Digital Entertainment,0.05,0.0,0.0,0.05
Thomas & Friends: Hero of the Rails,Wii,2010.0,Misc,Unknown,0.0,0.02,0.0,0.02
Bleach: Blade Battlers,PS2,2006.0,Fighting,Sony Computer Entertainment,0.0,0.0,0.05,0.05
Hitman: Blood Money,XB,2006.0,Action,Eidos Interactive,0.11,0.03,0.0,0.14
Clue / Mouse Trap / Perfection / Aggravation,DS,2006.0,Misc,Unknown,0.02,0.0,0.0,0.02
Harvest Moon: Grand Bazaar,DS,2008.0,Simulation,Rising Star Games,0.22,0.05,0.13,0.42
Build-A-Bear Workshop: A Friend Fur All Seasons,Wii,2008.0,Simulation,Game Factory,0.34,0.0,0.0,0.37
LEGO Star Wars II: The Original Trilogy,GC,2006.0,Action,LucasArts,0.75,0.19,0.0,0.97
Ty the Tasmanian Tiger 2: Bush Rescue,GBA,2004.0,Platform,Electronic Arts,0.09,0.03,0.0,0.13
Falcon 4.0: Allied Force,PC,2005.0,Simulation,Graphsim Entertainment,0.0,0.02,0.0,0.02
Robots,PS2,2005.0,Action,Vivendi Games,0.18,0.14,0.0,0.36
The Tale of Despereaux,Wii,2008.0,Platform,Brash Entertainment,0.04,0.0,0.0,0.04
Tomb Raider: Anniversary,PSP,2007.0,Action,Eidos Interactive,0.21,0.23,0.0,0.57
Action Force,2600,1982.0,Action,CPG Products,0.5,0.03,0.0,0.54
The Nightmare of Druaga: Fushigino Dungeon,PS2,2004.0,Role-Playing,Arika,0.03,0.02,0.0,0.05
Dragon Ball Z: Supersonic Warriors 2,DS,2005.0,Fighting,Atari,0.14,0.02,0.32,0.5
Jak and Daxter: The Lost Frontier,PSP,2009.0,Platform,Sony Computer Entertainment,0.18,0.27,0.0,0.61
Discovery Kids: Dolphin Discovery,DS,2008.0,Simulation,505 Games,0.21,0.0,0.0,0.22
Deca Sports,Wii,2008.0,Sports,Konami Digital Entertainment,1.13,0.87,0.29,2.54
SpongeBob SquarePants: The Yellow Avenger,DS,2005.0,Action,THQ,0.32,0.0,0.0,0.35
Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,DS,2009.0,Misc,PlayV,0.0,0.02,0.0,0.02
GA - Geijutsuka Art Design Class: Slapstick Wonder Land,PSP,2010.0,Adventure,Russel,0.0,0.0,0.02,0.02
Crash Team Racing,PS,1999.0,Racing,Sony Computer Entertainment,2.57,1.57,0.44,4.79
The Secret Saturdays: Beasts of the 5th Sun,PS2,2009.0,Action,D3Publisher,0.05,0.02,0.0,0.15
Fist of the North Star: Ken's Rage,X360,2010.0,Action,Ubisoft Annecy,0.07,0.02,0.06,0.16
Namco Museum,PS2,2001.0,Misc,Namco Bandai Games,1.73,0.07,0.0,1.82
Silent Hunter 5: Battle of the Atlantic,PC,2010.0,Simulation,Ubisoft,0.0,0.21,0.0,0.26
Otona no Renai Shousetsu: Harlequin Selection,DS,2010.0,Misc,Nintendo,0.0,0.0,0.02,0.02
Primal,PS2,2003.0,Action,Sony Computer Entertainment,0.21,0.17,0.0,0.43
Black Sigil: Blade of the Exiled,DS,2009.0,Role-Playing,Graffiti,0.05,0.0,0.0,0.05
Tiger Woods PGA Tour 2005,PS2,2004.0,Sports,Electronic Arts,1.03,0.32,0.0,1.44
Mat Hoffman's Pro BMX,PS,2001.0,Sports,Activision,0.3,0.2,0.0,0.54
Dance Dance Revolution Ultramix 2,XB,2004.0,Simulation,Konami Digital Entertainment,0.32,0.09,0.0,0.42
Grey's Anatomy: The Video Game,PC,2009.0,Adventure,Ubisoft,0.0,0.02,0.0,0.02
Deer Hunter,PS2,2003.0,Sports,Atari,0.14,0.11,0.0,0.28
Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!,DS,2009.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.1,0.1
Motor Toon Grand Prix (Japan),PS,1994.0,Racing,Sony Computer Entertainment,0.0,0.0,0.06,0.07
Dawn of Discovery,DS,2009.0,Simulation,Ubisoft,0.07,0.03,0.0,0.12
Marvel: Ultimate Alliance 2,Wii,2009.0,Role-Playing,Activision,0.26,0.05,0.0,0.33
Resident Evil - Code: Veronica,DC,2000.0,Action,Eidos Interactive,0.41,0.23,0.47,1.14
Bejeweled Blitz,PC,2010.0,Puzzle,Mastertronic,0.0,0.01,0.0,0.02
Hankou Shashin,SAT,1996.0,Adventure,Imagineer,0.0,0.0,0.03,0.03
FIFA Soccer 09,PSP,2008.0,Sports,Electronic Arts,0.23,0.73,0.02,1.35
Ratchet & Clank,PS2,2002.0,Platform,Sony Computer Entertainment,1.44,1.01,0.57,3.33
BattleTanx: Global Assault,N64,1999.0,Action,3DO,0.31,0.07,0.0,0.39
Digimon World 4,XB,2005.0,Role-Playing,Atari,0.02,0.01,0.0,0.03
Castlevania Double Pack,GBA,2006.0,Platform,Konami Digital Entertainment,0.07,0.03,0.0,0.1
Final Fantasy IV,PS,1997.0,Simulation,SquareSoft,0.0,0.0,0.29,0.31
101-in-1 Explosive Megamix,DS,2008.0,Puzzle,Nordcurrent,0.05,0.13,0.0,0.2
Max Payne,PC,2001.0,Shooter,Take-Two Interactive,0.0,0.02,0.0,0.02
Centipede / Breakout / Warlords,GBA,2005.0,Misc,Zoo Digital Publishing,0.05,0.02,0.0,0.07
Ghostbusters: The Video Game (DS Version),PS3,2010.0,Action,Take-Two Interactive,0.59,0.99,0.13,2.08
Cabela's Big Game Hunter 2005 Adventures,XB,2004.0,Sports,Activision,0.13,0.04,0.0,0.18
God of War: Chains of Olympus,PSP,2008.0,Action,Sony Computer Entertainment,1.48,1.01,0.04,3.19
San Goku Shi DS 3,DS,2010.0,Strategy,Tecmo Koei,0.0,0.0,0.04,0.04
Diner Dash: Flo on the Go,DS,2009.0,Puzzle,Zoo Games,0.13,0.0,0.0,0.14
The Wild West,DS,2007.0,Action,Majesco Entertainment,0.01,0.0,0.0,0.01
Frantix,PSP,2005.0,Puzzle,Ubisoft,0.08,0.0,0.0,0.08
City Life: World Edition,PC,2007.0,Simulation,Monte Christo Multimedia,0.0,0.04,0.0,0.05
Full Auto 2: Battlelines,PSP,2007.0,Racing,Sega,0.0,0.01,0.0,0.01
Tom Clancy's Ghost Recon Advanced Warfighter,XB,2006.0,Shooter,Ubisoft,0.21,0.11,0.0,0.33
Pilot ni Narou! 2,PS2,2001.0,Simulation,Victor Interactive,0.0,0.0,0.08,0.08
Nobunaga no Yabou: Haouden,SNES,1993.0,Strategy,Tecmo Koei,0.3,0.0,0.32,0.62
Race Driver 2006,PSP,2006.0,Racing,Codemasters,0.03,0.0,0.0,0.03
Gintama DS: Yorozuya Daisoudou,DS,2006.0,Action,Namco Bandai Games,0.0,0.0,0.07,0.07
Galerians: Ash,PS2,2002.0,Adventure,Sammy Corporation,0.03,0.03,0.0,0.07
Kelly Slater's Pro Surfer,PS2,2002.0,Sports,Activision,0.16,0.13,0.0,0.33
Monster Jam: Urban Assault,PS2,2008.0,Racing,Activision,0.06,0.05,0.0,0.13
Disney's Chicken Little,GC,2005.0,Platform,Disney Interactive Studios,0.21,0.05,0.0,0.27
Spider-Man: Shattered Dimensions,DS,2010.0,Action,Activision,0.17,0.01,0.0,0.19
Goku Makaimura Kai,PSP,2007.0,Platform,Capcom,0.0,0.0,0.01,0.01
The Polar Express,GBA,2004.0,Adventure,THQ,0.14,0.05,0.0,0.19
Sports Car GT,PS,1999.0,Racing,Electronic Arts,0.12,0.08,0.0,0.22
Company of Heroes: Opposing Fronts,PC,2007.0,Strategy,THQ,0.01,0.03,0.0,0.04
Spirits & Spells,GBA,2003.0,Platform,Wanadoo,0.01,0.0,0.0,0.01
Dig Dug,2600,1982.0,Puzzle,Atari,1.52,0.1,0.0,1.64
Kurohyou: Ryu ga Gotoku Shinshou,PSP,2010.0,Adventure,Sega,0.0,0.0,0.29,0.29
Smurf: Rescue In Gargamel's Castle,2600,1981.0,Action,Coleco,0.55,0.03,0.0,0.59
Gothic 3,PC,2006.0,Role-Playing,JoWood Productions,0.0,0.05,0.0,0.06
World Series Baseball,SAT,1994.0,Sports,Sega,0.0,0.0,0.04,0.04
Champions of Norrath,PS2,2004.0,Role-Playing,Sony Online Entertainment,0.63,0.49,0.0,1.28
GunGriffon: Allied Strike,XB,2004.0,Simulation,Microsoft Game Studios,0.02,0.01,0.0,0.03
Hamster Club 3,GBA,2002.0,Simulation,Jorudan,0.0,0.0,0.35,0.36
Wallace & Gromit: Curse of the Were-Rabbit,XB,2005.0,Adventure,Konami Digital Entertainment,0.01,0.0,0.0,0.01
Battle Arena Toshinden Remix,SAT,1994.0,Fighting,Sega,0.0,0.0,0.12,0.12
Popeye,NES,1983.0,Platform,Nintendo,0.51,0.12,0.45,1.1
Iron Chef America: Supreme Cuisine,DS,2008.0,Simulation,Destineer,0.18,0.0,0.0,0.19
PANGYA: Fantasy Golf,PSP,2009.0,Sports,Takara Tomy,0.09,0.0,0.04,0.14
SaGa Frontier 2,PS,1999.0,Role-Playing,SquareSoft,0.1,0.07,0.71,0.94
Duel Masters: Shadow of the Code,GBA,2004.0,Misc,Atari,0.01,0.0,0.0,0.01
Portable Island: Tenohira Resort,PSP,2006.0,Simulation,Namco Bandai Games,0.0,0.0,0.02,0.02
Scarlett: Nichijou no Kyoukaisen,PS2,2008.0,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.01
Xiaolin Showdown,PSP,2006.0,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.06
Red Faction: Guerrilla,X360,2009.0,Shooter,THQ,0.48,0.29,0.01,0.87
Dark Cloud,PS2,2000.0,Role-Playing,Sony Computer Entertainment,0.83,0.44,0.08,1.54
CID The Dummy,Wii,2009.0,Platform,Oxygen Interactive,0.02,0.0,0.0,0.03
